"com_code","com_annee","com_type","popref_annee","popref_mun","popref_a_part","popref_tot","popref_date_maj"
"64136","2024","COM","2022","114","2","116","2024-12-30"
"64137","2024","COM","2022","676","21","697","2024-12-30"
"64138","2024","COM","2022","2878","53","2931","2024-12-30"
"64139","2024","COM","2022","969","22","991","2024-12-30"
"64140","2024","COM","2022","8934","156","9090","2024-12-30"
"64141","2024","COM","2022","391","9","400","2024-12-30"
"64142","2024","COM","2022","857","18","875","2024-12-30"
"64143","2024","COM","2022","158","0","158","2024-12-30"
"64144","2024","COM","2022","156","4","160","2024-12-30"
"64145","2024","COM","2022","506","12","518","2024-12-30"
"64146","2024","COM","2022","341","3","344","2024-12-30"
"64147","2024","COM","2022","2920","72","2992","2024-12-30"
"64148","2024","COM","2022","850","24","874","2024-12-30"
"64149","2024","COM","2022","227","4","231","2024-12-30"
"64150","2024","COM","2022","134","3","137","2024-12-30"
"64151","2024","COM","2022","98","4","102","2024-12-30"
"64152","2024","COM","2022","1988","59","2047","2024-12-30"
"64153","2024","COM","2022","81","1","82","2024-12-30"
"64154","2024","COM","2022","211","2","213","2024-12-30"
"64155","2024","COM","2022","104","1","105","2024-12-30"
"64156","2024","COM","2022","477","15","492","2024-12-30"
"64157","2024","COM","2022","1011","21","1032","2024-12-30"
"64158","2024","COM","2022","170","5","175","2024-12-30"
"64159","2024","COM","2022","103","4","107","2024-12-30"
"64160","2024","COM","2022","6715","101","6816","2024-12-30"
"64161","2024","COM","2022","1019","28","1047","2024-12-30"
"64162","2024","COM","2022","105","2","107","2024-12-30"
"64165","2024","COM","2022","294","10","304","2024-12-30"
"64166","2024","COM","2022","174","8","182","2024-12-30"
"64167","2024","COM","2022","217","3","220","2024-12-30"
"64168","2024","COM","2022","662","14","676","2024-12-30"
"64170","2024","COM","2022","200","2","202","2024-12-30"
"64171","2024","COM","2022","271","1","272","2024-12-30"
"64172","2024","COM","2022","293","6","299","2024-12-30"
"64173","2024","COM","2022","159","2","161","2024-12-30"
"64174","2024","COM","2022","51","1","52","2024-12-30"
"64175","2024","COM","2022","141","3","144","2024-12-30"
"64176","2024","COM","2022","152","3","155","2024-12-30"
"64177","2024","COM","2022","644","15","659","2024-12-30"
"64178","2024","COM","2022","456","14","470","2024-12-30"
"64179","2024","COM","2022","137","1","138","2024-12-30"
"64180","2024","COM","2022","213","5","218","2024-12-30"
"64181","2024","COM","2022","336","11","347","2024-12-30"
"64182","2024","COM","2022","78","2","80","2024-12-30"
"64183","2024","COM","2022","675","20","695","2024-12-30"
"64184","2024","COM","2022","624","29","653","2024-12-30"
"64185","2024","COM","2022","59","1","60","2024-12-30"
"64186","2024","COM","2022","220","2","222","2024-12-30"
"64187","2024","COM","2022","245","7","252","2024-12-30"
"64188","2024","COM","2022","1048","139","1187","2024-12-30"
"64189","2024","COM","2022","5957","126","6083","2024-12-30"
"64190","2024","COM","2022","237","9","246","2024-12-30"
"64191","2024","COM","2022","2170","174","2344","2024-12-30"
"64192","2024","COM","2022","112","1","113","2024-12-30"
"64193","2024","COM","2022","95","2","97","2024-12-30"
"64194","2024","COM","2022","376","11","387","2024-12-30"
"64195","2024","COM","2022","89","2","91","2024-12-30"
"64196","2024","COM","2022","119","3","122","2024-12-30"
"64197","2024","COM","2022","189","4","193","2024-12-30"
"64198","2024","COM","2022","1774","51","1825","2024-12-30"
"64199","2024","COM","2022","144","4","148","2024-12-30"
"64200","2024","COM","2022","184","4","188","2024-12-30"
"64201","2024","COM","2022","230","8","238","2024-12-30"
"64202","2024","COM","2022","468","15","483","2024-12-30"
"64203","2024","COM","2022","327","7","334","2024-12-30"
"64204","2024","COM","2022","203","7","210","2024-12-30"
"64205","2024","COM","2022","237","2","239","2024-12-30"
"64206","2024","COM","2022","120","2","122","2024-12-30"
"64207","2024","COM","2022","430","12","442","2024-12-30"
"64208","2024","COM","2022","424","10","434","2024-12-30"
"64209","2024","COM","2022","426","8","434","2024-12-30"
"64210","2024","COM","2022","143","5","148","2024-12-30"
"64211","2024","COM","2022","376","5","381","2024-12-30"
"64212","2024","COM","2022","157","3","160","2024-12-30"
"64213","2024","COM","2022","2094","48","2142","2024-12-30"
"64214","2024","COM","2022","501","9","510","2024-12-30"
"64215","2024","COM","2022","110","1","111","2024-12-30"
"64216","2024","COM","2022","1206","47","1253","2024-12-30"
"64217","2024","COM","2022","531","13","544","2024-12-30"
"64218","2024","COM","2022","304","2","306","2024-12-30"
"64219","2024","COM","2022","260","6","266","2024-12-30"
"64220","2024","COM","2022","488","11","499","2024-12-30"
"64221","2024","COM","2022","147","41","188","2024-12-30"
"64222","2024","COM","2022","74","0","74","2024-12-30"
"64223","2024","COM","2022","63","0","63","2024-12-30"
"64224","2024","COM","2022","617","18","635","2024-12-30"
"64225","2024","COM","2022","619","16","635","2024-12-30"
"64226","2024","COM","2022","203","2","205","2024-12-30"
"64227","2024","COM","2022","676","15","691","2024-12-30"
"64228","2024","COM","2022","276","6","282","2024-12-30"
"64229","2024","COM","2022","127","4","131","2024-12-30"
"64230","2024","COM","2022","5649","124","5773","2024-12-30"
"64231","2024","COM","2022","459","10","469","2024-12-30"
"64232","2024","COM","2022","219","2","221","2024-12-30"
"64233","2024","COM","2022","1331","24","1355","2024-12-30"
"64234","2024","COM","2022","263","5","268","2024-12-30"
"64235","2024","COM","2022","317","9","326","2024-12-30"
"64236","2024","COM","2022","55","0","55","2024-12-30"
"64237","2024","COM","2022","3595","132","3727","2024-12-30"
"64238","2024","COM","2022","2118","51","2169","2024-12-30"
"64239","2024","COM","2022","140","7","147","2024-12-30"
"64240","2024","COM","2022","186","5","191","2024-12-30"
"64241","2024","COM","2022","490","8","498","2024-12-30"
"64242","2024","COM","2022","75","1","76","2024-12-30"
"64243","2024","COM","2022","218","4","222","2024-12-30"
"64244","2024","COM","2022","262","6","268","2024-12-30"
"64245","2024","COM","2022","540","14","554","2024-12-30"
"64246","2024","COM","2022","302","7","309","2024-12-30"
"64247","2024","COM","2022","473","11","484","2024-12-30"
"64249","2024","COM","2022","1315","29","1344","2024-12-30"
"64250","2024","COM","2022","1054","28","1082","2024-12-30"
"64251","2024","COM","2022","225","10","235","2024-12-30"
"64252","2024","COM","2022","887","28","915","2024-12-30"
"64253","2024","COM","2022","418","9","427","2024-12-30"
"64254","2024","COM","2022","570","11","581","2024-12-30"
"64255","2024","COM","2022","605","15","620","2024-12-30"
"64256","2024","COM","2022","7615","259","7874","2024-12-30"
"64257","2024","COM","2022","325","3","328","2024-12-30"
"64258","2024","COM","2022","85","1","86","2024-12-30"
"64259","2024","COM","2022","751","16","767","2024-12-30"
"64260","2024","COM","2022","18074","450","18524","2024-12-30"
"64261","2024","COM","2022","389","7","396","2024-12-30"
"64262","2024","COM","2022","276","6","282","2024-12-30"
"64263","2024","COM","2022","131","4","135","2024-12-30"
"64264","2024","COM","2022","56","2","58","2024-12-30"
"64265","2024","COM","2022","100","0","100","2024-12-30"
"64266","2024","COM","2022","230","9","239","2024-12-30"
"64267","2024","COM","2022","73","2","75","2024-12-30"
"64268","2024","COM","2022","271","6","277","2024-12-30"
"64269","2024","COM","2022","5134","143","5277","2024-12-30"
"64270","2024","COM","2022","1008","47","1055","2024-12-30"
"64271","2024","COM","2022","540","18","558","2024-12-30"
"64272","2024","COM","2022","150","2","152","2024-12-30"
"64273","2024","COM","2022","892","30","922","2024-12-30"
"64274","2024","COM","2022","366","10","376","2024-12-30"
"64275","2024","COM","2022","671","9","680","2024-12-30"
"64276","2024","COM","2022","248","6","254","2024-12-30"
"64277","2024","COM","2022","533","14","547","2024-12-30"
"64279","2024","COM","2022","2204","44","2248","2024-12-30"
"64280","2024","COM","2022","441","2","443","2024-12-30"
"64281","2024","COM","2022","149","3","152","2024-12-30"
"64282","2024","COM","2022","1258","33","1291","2024-12-30"
"64283","2024","COM","2022","210","1","211","2024-12-30"
"64284","2024","COM","2022","7063","238","7301","2024-12-30"
"64285","2024","COM","2022","200","7","207","2024-12-30"
"64286","2024","COM","2022","428","19","447","2024-12-30"
"64287","2024","COM","2022","138","2","140","2024-12-30"
"64288","2024","COM","2022","582","15","597","2024-12-30"
"64289","2024","COM","2022","987","21","1008","2024-12-30"
"64290","2024","COM","2022","594","16","610","2024-12-30"
"64291","2024","COM","2022","332","12","344","2024-12-30"
"64292","2024","COM","2022","258","3","261","2024-12-30"
"64293","2024","COM","2022","170","2","172","2024-12-30"
"64294","2024","COM","2022","144","2","146","2024-12-30"
"64295","2024","COM","2022","106","5","111","2024-12-30"
"64296","2024","COM","2022","145","5","150","2024-12-30"
"64297","2024","COM","2022","175","4","179","2024-12-30"
"64298","2024","COM","2022","117","1","118","2024-12-30"
"64299","2024","COM","2022","175","7","182","2024-12-30"
"64300","2024","COM","2022","1034","21","1055","2024-12-30"
"64301","2024","COM","2022","1134","31","1165","2024-12-30"
"64302","2024","COM","2022","468","9","477","2024-12-30"
"64303","2024","COM","2022","155","4","159","2024-12-30"
"64304","2024","COM","2022","2736","60","2796","2024-12-30"
"64305","2024","COM","2022","531","11","542","2024-12-30"
"64306","2024","COM","2022","710","18","728","2024-12-30"
"64307","2024","COM","2022","199","3","202","2024-12-30"
"64308","2024","COM","2022","251","6","257","2024-12-30"
"64309","2024","COM","2022","211","2","213","2024-12-30"
"64310","2024","COM","2022","479","8","487","2024-12-30"
"64311","2024","COM","2022","144","3","147","2024-12-30"
"64312","2024","COM","2022","303","9","312","2024-12-30"
"64313","2024","COM","2022","287","7","294","2024-12-30"
"64314","2024","COM","2022","446","3","449","2024-12-30"
"64315","2024","COM","2022","1035","27","1062","2024-12-30"
"64316","2024","COM","2022","185","5","190","2024-12-30"
"64317","2024","COM","2022","2123","49","2172","2024-12-30"
"64318","2024","COM","2022","192","2","194","2024-12-30"
"64319","2024","COM","2022","185","4","189","2024-12-30"
"64320","2024","COM","2022","1178","20","1198","2024-12-30"
"64321","2024","COM","2022","248","3","251","2024-12-30"
"64322","2024","COM","2022","337","3","340","2024-12-30"
"64323","2024","COM","2022","114","3","117","2024-12-30"
"64324","2024","COM","2022","1737","53","1790","2024-12-30"
"64325","2024","COM","2022","195","9","204","2024-12-30"
"64326","2024","COM","2022","126","1","127","2024-12-30"
"64327","2024","COM","2022","184","4","188","2024-12-30"
"64328","2024","COM","2022","1028","36","1064","2024-12-30"
"64329","2024","COM","2022","1266","49","1315","2024-12-30"
"64330","2024","COM","2022","232","10","242","2024-12-30"
"64331","2024","COM","2022","804","14","818","2024-12-30"
"64332","2024","COM","2022","168","5","173","2024-12-30"
"64334","2024","COM","2022","211","4","215","2024-12-30"
"64335","2024","COM","2022","9540","425","9965","2024-12-30"
"64336","2024","COM","2022","167","4","171","2024-12-30"
"64337","2024","COM","2022","152","3","155","2024-12-30"
"64338","2024","COM","2022","183","4","187","2024-12-30"
"64339","2024","COM","2022","795","55","850","2024-12-30"
"64340","2024","COM","2022","85","1","86","2024-12-30"
"64341","2024","COM","2022","133","1","134","2024-12-30"
"64342","2024","COM","2022","192","6","198","2024-12-30"
"64343","2024","COM","2022","706","6","712","2024-12-30"
"64344","2024","COM","2022","364","13","377","2024-12-30"
"64345","2024","COM","2022","194","5","199","2024-12-30"
"64346","2024","COM","2022","208","1","209","2024-12-30"
"64347","2024","COM","2022","222","3","225","2024-12-30"
"64348","2024","COM","2022","13708","244","13952","2024-12-30"
"64349","2024","COM","2022","493","19","512","2024-12-30"
"64350","2024","COM","2022","871","31","902","2024-12-30"
"64351","2024","COM","2022","141","1","142","2024-12-30"
"64352","2024","COM","2022","415","12","427","2024-12-30"
"64353","2024","COM","2022","1073","40","1113","2024-12-30"
"64354","2024","COM","2022","130","4","134","2024-12-30"
"64355","2024","COM","2022","136","2","138","2024-12-30"
"64356","2024","COM","2022","106","3","109","2024-12-30"
"64357","2024","COM","2022","64","0","64","2024-12-30"
"64358","2024","COM","2022","265","3","268","2024-12-30"
"64359","2024","COM","2022","926","31","957","2024-12-30"
"64360","2024","COM","2022","206","5","211","2024-12-30"
"64361","2024","COM","2022","184","7","191","2024-12-30"
"64362","2024","COM","2022","399","32","431","2024-12-30"
"64363","2024","COM","2022","322","11","333","2024-12-30"
"64364","2024","COM","2022","594","10","604","2024-12-30"
"64365","2024","COM","2022","444","8","452","2024-12-30"
"64366","2024","COM","2022","112","1","113","2024-12-30"
"64367","2024","COM","2022","888","30","918","2024-12-30"
"64368","2024","COM","2022","271","8","279","2024-12-30"
"64369","2024","COM","2022","238","11","249","2024-12-30"
"64370","2024","COM","2022","567","10","577","2024-12-30"
"64371","2024","COM","2022","2975","238","3213","2024-12-30"
"64372","2024","COM","2022","88","1","89","2024-12-30"
"64373","2024","COM","2022","1831","39","1870","2024-12-30"
"64374","2024","COM","2022","1188","25","1213","2024-12-30"
"64375","2024","COM","2022","278","6","284","2024-12-30"
"64376","2024","COM","2022","948","26","974","2024-12-30"
"64377","2024","COM","2022","849","19","868","2024-12-30"
"64378","2024","COM","2022","207","124","331","2024-12-30"
"64379","2024","COM","2022","162","5","167","2024-12-30"
"64380","2024","COM","2022","234","6","240","2024-12-30"
"64381","2024","COM","2022","279","9","288","2024-12-30"
"64382","2024","COM","2022","328","9","337","2024-12-30"
"64383","2024","COM","2022","140","2","142","2024-12-30"
"64385","2024","COM","2022","281","8","289","2024-12-30"
"64386","2024","COM","2022","1254","27","1281","2024-12-30"
"64387","2024","COM","2022","612","7","619","2024-12-30"
"64388","2024","COM","2022","110","1","111","2024-12-30"
"64389","2024","COM","2022","372","6","378","2024-12-30"
"64390","2024","COM","2022","154","13","167","2024-12-30"
"64391","2024","COM","2022","289","9","298","2024-12-30"
"64392","2024","COM","2022","85","1","86","2024-12-30"
"64393","2024","COM","2022","4436","110","4546","2024-12-30"
"64394","2024","COM","2022","81","5","86","2024-12-30"
"64395","2024","COM","2022","134","1","135","2024-12-30"
"64396","2024","COM","2022","1136","83","1219","2024-12-30"
"64397","2024","COM","2022","117","6","123","2024-12-30"
"64398","2024","COM","2022","416","7","423","2024-12-30"
"64399","2024","COM","2022","2420","311","2731","2024-12-30"
"64400","2024","COM","2022","1121","43","1164","2024-12-30"
"64401","2024","COM","2022","81","1","82","2024-12-30"
"64403","2024","COM","2022","189","5","194","2024-12-30"
"64404","2024","COM","2022","314","9","323","2024-12-30"
"64405","2024","COM","2022","4367","199","4566","2024-12-30"
"64406","2024","COM","2022","613","16","629","2024-12-30"
"64407","2024","COM","2022","5353","154","5507","2024-12-30"
"64408","2024","COM","2022","69","1","70","2024-12-30"
"64409","2024","COM","2022","818","26","844","2024-12-30"
"64410","2024","COM","2022","5744","168","5912","2024-12-30"
"64411","2024","COM","2022","225","7","232","2024-12-30"
"64412","2024","COM","2022","84","1","85","2024-12-30"
"64413","2024","COM","2022","756","16","772","2024-12-30"
"64414","2024","COM","2022","122","5","127","2024-12-30"
"64415","2024","COM","2022","1547","35","1582","2024-12-30"
"64416","2024","COM","2022","1046","22","1068","2024-12-30"
"64417","2024","COM","2022","3203","187","3390","2024-12-30"
"64418","2024","COM","2022","125","2","127","2024-12-30"
"64419","2024","COM","2022","1591","30","1621","2024-12-30"
"64420","2024","COM","2022","242","3","245","2024-12-30"
"64421","2024","COM","2022","1274","29","1303","2024-12-30"
"64422","2024","COM","2022","10658","651","11309","2024-12-30"
"64423","2024","COM","2022","187","4","191","2024-12-30"
"64424","2024","COM","2022","552","7","559","2024-12-30"
"64425","2024","COM","2022","517","11","528","2024-12-30"
"64426","2024","COM","2022","266","6","272","2024-12-30"
"64427","2024","COM","2022","148","2","150","2024-12-30"
"64428","2024","COM","2022","142","1","143","2024-12-30"
"64429","2024","COM","2022","103","2","105","2024-12-30"
"64430","2024","COM","2022","10836","644","11480","2024-12-30"
"64431","2024","COM","2022","548","10","558","2024-12-30"
"64432","2024","COM","2022","89","1","90","2024-12-30"
"64433","2024","COM","2022","332","19","351","2024-12-30"
"64434","2024","COM","2022","52","0","52","2024-12-30"
"64435","2024","COM","2022","228","8","236","2024-12-30"
"64436","2024","COM","2022","876","18","894","2024-12-30"
"64437","2024","COM","2022","224","5","229","2024-12-30"
"64438","2024","COM","2022","552","18","570","2024-12-30"
"64439","2024","COM","2022","1667","56","1723","2024-12-30"
"64440","2024","COM","2022","378","12","390","2024-12-30"
"64441","2024","COM","2022","251","10","261","2024-12-30"
"64442","2024","COM","2022","321","7","328","2024-12-30"
"64443","2024","COM","2022","920","24","944","2024-12-30"
"64444","2024","COM","2022","447","14","461","2024-12-30"
"64445","2024","COM","2022","78620","1362","79982","2024-12-30"
"64446","2024","COM","2022","146","2","148","2024-12-30"
"64447","2024","COM","2022","139","1","140","2024-12-30"
"64448","2024","COM","2022","1860","50","1910","2024-12-30"
"64449","2024","COM","2022","165","2","167","2024-12-30"
"64450","2024","COM","2022","297","8","305","2024-12-30"
"64451","2024","COM","2022","98","3","101","2024-12-30"
"64452","2024","COM","2022","258","6","264","2024-12-30"
"64453","2024","COM","2022","2916","59","2975","2024-12-30"
"64454","2024","COM","2022","176","1","177","2024-12-30"
"64455","2024","COM","2022","162","1","163","2024-12-30"
"64456","2024","COM","2022","50","1","51","2024-12-30"
"64457","2024","COM","2022","184","5","189","2024-12-30"
"64458","2024","COM","2022","295","10","305","2024-12-30"
"64459","2024","COM","2022","179","2","181","2024-12-30"
"64460","2024","COM","2022","405","8","413","2024-12-30"
"64461","2024","COM","2022","1089","20","1109","2024-12-30"
"64462","2024","COM","2022","484","6","490","2024-12-30"
"64463","2024","COM","2022","643","7","650","2024-12-30"
"64464","2024","COM","2022","81","1","82","2024-12-30"
"64465","2024","COM","2022","238","1","239","2024-12-30"
"64466","2024","COM","2022","271","14","285","2024-12-30"
"64467","2024","COM","2022","868","16","884","2024-12-30"
"64468","2024","COM","2022","121","3","124","2024-12-30"
"64469","2024","COM","2022","300","6","306","2024-12-30"
"64470","2024","COM","2022","614","12","626","2024-12-30"
"64471","2024","COM","2022","370","2","372","2024-12-30"
"64472","2024","COM","2022","857","12","869","2024-12-30"
"64473","2024","COM","2022","356","6","362","2024-12-30"
"64474","2024","COM","2022","159","4","163","2024-12-30"
"64475","2024","COM","2022","172","4","176","2024-12-30"
"64476","2024","COM","2022","443","8","451","2024-12-30"
"64477","2024","COM","2022","1540","29","1569","2024-12-30"
"64478","2024","COM","2022","740","18","758","2024-12-30"
"64479","2024","COM","2022","179","7","186","2024-12-30"
"64480","2024","COM","2022","198","6","204","2024-12-30"
"64481","2024","COM","2022","224","6","230","2024-12-30"
"64482","2024","COM","2022","634","17","651","2024-12-30"
"64483","2024","COM","2022","14690","385","15075","2024-12-30"
"64484","2024","COM","2022","878","14","892","2024-12-30"
"64485","2024","COM","2022","1487","299","1786","2024-12-30"
"64486","2024","COM","2022","74","4","78","2024-12-30"
"64487","2024","COM","2022","195","6","201","2024-12-30"
"64488","2024","COM","2022","444","9","453","2024-12-30"
"64489","2024","COM","2022","348","11","359","2024-12-30"
"64490","2024","COM","2022","544","7","551","2024-12-30"
"64491","2024","COM","2022","198","7","205","2024-12-30"
"64492","2024","COM","2022","288","6","294","2024-12-30"
"64493","2024","COM","2022","2155","86","2241","2024-12-30"
"64494","2024","COM","2022","268","6","274","2024-12-30"
"64495","2024","COM","2022","7238","194","7432","2024-12-30"
"64496","2024","COM","2022","5779","102","5881","2024-12-30"
"64498","2024","COM","2022","395","8","403","2024-12-30"
"64499","2024","COM","2022","4642","119","4761","2024-12-30"
"64500","2024","COM","2022","312","7","319","2024-12-30"
"64501","2024","COM","2022","585","13","598","2024-12-30"
"64502","2024","COM","2022","703","25","728","2024-12-30"
"64503","2024","COM","2022","95","3","98","2024-12-30"
"64504","2024","COM","2022","2736","40","2776","2024-12-30"
"64505","2024","COM","2022","290","14","304","2024-12-30"
"64506","2024","COM","2022","155","2","157","2024-12-30"
"64507","2024","COM","2022","150","2","152","2024-12-30"
"64508","2024","COM","2022","126","3","129","2024-12-30"
"64509","2024","COM","2022","169","4","173","2024-12-30"
"64510","2024","COM","2022","944","17","961","2024-12-30"
"64511","2024","COM","2022","3542","89","3631","2024-12-30"
"64512","2024","COM","2022","276","4","280","2024-12-30"
"64513","2024","COM","2022","1361","95","1456","2024-12-30"
"64514","2024","COM","2022","210","0","210","2024-12-30"
"64515","2024","COM","2022","228","5","233","2024-12-30"
"64516","2024","COM","2022","391","8","399","2024-12-30"
"64517","2024","COM","2022","156","8","164","2024-12-30"
"64518","2024","COM","2022","1156","30","1186","2024-12-30"
"64519","2024","COM","2022","4411","131","4542","2024-12-30"
"64520","2024","COM","2022","856","25","881","2024-12-30"
"64521","2024","COM","2022","601","17","618","2024-12-30"
"64522","2024","COM","2022","573","9","582","2024-12-30"
"64523","2024","COM","2022","796","14","810","2024-12-30"
"64524","2024","COM","2022","422","10","432","2024-12-30"
"64525","2024","COM","2022","840","11","851","2024-12-30"
"64526","2024","COM","2022","1587","21","1608","2024-12-30"
"64527","2024","COM","2022","1489","30","1519","2024-12-30"
"64528","2024","COM","2022","165","2","167","2024-12-30"
"64529","2024","COM","2022","383","11","394","2024-12-30"
"64530","2024","COM","2022","351","10","361","2024-12-30"
"64531","2024","COM","2022","47","0","47","2024-12-30"
"64532","2024","COM","2022","73","1","74","2024-12-30"
"64533","2024","COM","2022","579","9","588","2024-12-30"
"64534","2024","COM","2022","171","3","174","2024-12-30"
"64535","2024","COM","2022","543","4","547","2024-12-30"
"64536","2024","COM","2022","890","18","908","2024-12-30"
"64537","2024","COM","2022","141","2","143","2024-12-30"
"64538","2024","COM","2022","795","20","815","2024-12-30"
"64539","2024","COM","2022","217","5","222","2024-12-30"
"64540","2024","COM","2022","3006","80","3086","2024-12-30"
"64542","2024","COM","2022","70","1","71","2024-12-30"
"64543","2024","COM","2022","274","1","275","2024-12-30"
"64544","2024","COM","2022","77","2","79","2024-12-30"
"64545","2024","COM","2022","10594","162","10756","2024-12-30"
"64546","2024","COM","2022","2342","51","2393","2024-12-30"
"64547","2024","COM","2022","7684","230","7914","2024-12-30"
"64548","2024","COM","2022","164","4","168","2024-12-30"
"64549","2024","COM","2022","1320","21","1341","2024-12-30"
"64550","2024","COM","2022","851","16","867","2024-12-30"
"64551","2024","COM","2022","304","4","308","2024-12-30"
"64552","2024","COM","2022","146","8","154","2024-12-30"
"64554","2024","COM","2022","227","1","228","2024-12-30"
"64555","2024","COM","2022","162","2","164","2024-12-30"
"64556","2024","COM","2022","381","3","384","2024-12-30"
"64557","2024","COM","2022","456","17","473","2024-12-30"
"64558","2024","COM","2022","2957","81","3038","2024-12-30"
"64559","2024","COM","2022","748","16","764","2024-12-30"
"64560","2024","COM","2022","175","0","175","2024-12-30"
"65001","2024","COM","2022","302","3","305","2024-12-30"
"65002","2024","COM","2022","834","12","846","2024-12-30"
"65003","2024","COM","2022","147","5","152","2024-12-30"
"65004","2024","COM","2022","393","11","404","2024-12-30"
"65005","2024","COM","2022","441","10","451","2024-12-30"
"65006","2024","COM","2022","286","8","294","2024-12-30"
"65007","2024","COM","2022","1349","23","1372","2024-12-30"
"65009","2024","COM","2022","168","8","176","2024-12-30"
"65010","2024","COM","2022","227","7","234","2024-12-30"
"65011","2024","COM","2022","131","4","135","2024-12-30"
"65012","2024","COM","2022","82","3","85","2024-12-30"
"65013","2024","COM","2022","57","2","59","2024-12-30"
"65014","2024","COM","2022","40","0","40","2024-12-30"
"65015","2024","COM","2022","94","5","99","2024-12-30"
"65016","2024","COM","2022","187","3","190","2024-12-30"
"65017","2024","COM","2022","286","5","291","2024-12-30"
"65018","2024","COM","2022","78","1","79","2024-12-30"
"65019","2024","COM","2022","600","12","612","2024-12-30"
"65020","2024","COM","2022","254","7","261","2024-12-30"
"65021","2024","COM","2022","392","7","399","2024-12-30"
"65022","2024","COM","2022","115","7","122","2024-12-30"
"65023","2024","COM","2022","12","0","12","2024-12-30"
"65024","2024","COM","2022","103","1","104","2024-12-30"
"65025","2024","COM","2022","2805","151","2956","2024-12-30"
"65026","2024","COM","2022","86","2","88","2024-12-30"
"65028","2024","COM","2022","182","6","188","2024-12-30"
"65029","2024","COM","2022","494","13","507","2024-12-30"
"65031","2024","COM","2022","732","19","751","2024-12-30"
"65032","2024","COM","2022","696","20","716","2024-12-30"
"65033","2024","COM","2022","113","3","116","2024-12-30"
"65034","2024","COM","2022","23","1","24","2024-12-30"
"65035","2024","COM","2022","509","17","526","2024-12-30"
"65036","2024","COM","2022","135","3","138","2024-12-30"
"65037","2024","COM","2022","84","1","85","2024-12-30"
"65038","2024","COM","2022","13","1","14","2024-12-30"
"65039","2024","COM","2022","41","0","41","2024-12-30"
"65040","2024","COM","2022","301","8","309","2024-12-30"
"65041","2024","COM","2022","120","8","128","2024-12-30"
"65042","2024","COM","2022","572","12","584","2024-12-30"
"65043","2024","COM","2022","265","7","272","2024-12-30"
"65044","2024","COM","2022","286","6","292","2024-12-30"
"65045","2024","COM","2022","254","3","257","2024-12-30"
"65046","2024","COM","2022","99","3","102","2024-12-30"
"65047","2024","COM","2022","8033","124","8157","2024-12-30"
"65048","2024","COM","2022","768","13","781","2024-12-30"
"65049","2024","COM","2022","239","3","242","2024-12-30"
"65050","2024","COM","2022","81","2","83","2024-12-30"
"65051","2024","COM","2022","207","6","213","2024-12-30"
"65052","2024","COM","2022","86","1","87","2024-12-30"
"65053","2024","COM","2022","41","0","41","2024-12-30"
"65054","2024","COM","2022","582","10","592","2024-12-30"
"65055","2024","COM","2022","345","11","356","2024-12-30"
"65056","2024","COM","2022","463","12","475","2024-12-30"
"65057","2024","COM","2022","968","22","990","2024-12-30"
"65058","2024","COM","2022","146","1","147","2024-12-30"
"65059","2024","COM","2022","7060","268","7328","2024-12-30"
"65060","2024","COM","2022","65","2","67","2024-12-30"
"65061","2024","COM","2022","42","3","45","2024-12-30"
"65062","2024","COM","2022","3495","67","3562","2024-12-30"
"65063","2024","COM","2022","164","9","173","2024-12-30"
"65064","2024","COM","2022","39","2","41","2024-12-30"
"65065","2024","COM","2022","320","2","322","2024-12-30"
"65066","2024","COM","2022","38","2","40","2024-12-30"
"65067","2024","COM","2022","133","6","139","2024-12-30"
"65068","2024","COM","2022","26","1","27","2024-12-30"
"65069","2024","COM","2022","1245","29","1274","2024-12-30"
"65070","2024","COM","2022","510","15","525","2024-12-30"
"65071","2024","COM","2022","36","0","36","2024-12-30"
"65072","2024","COM","2022","1877","14","1891","2024-12-30"
"65073","2024","COM","2022","369","7","376","2024-12-30"
"65074","2024","COM","2022","109","2","111","2024-12-30"
"65075","2024","COM","2022","144","6","150","2024-12-30"
"65076","2024","COM","2022","46","0","46","2024-12-30"
"65077","2024","COM","2022","417","24","441","2024-12-30"
"65078","2024","COM","2022","392","12","404","2024-12-30"
"65079","2024","COM","2022","191","3","194","2024-12-30"
"65080","2024","COM","2022","530","14","544","2024-12-30"
"65081","2024","COM","2022","137","3","140","2024-12-30"
"65082","2024","COM","2022","44","1","45","2024-12-30"
"65083","2024","COM","2022","739","18","757","2024-12-30"
"65084","2024","COM","2022","283","6","289","2024-12-30"
"65085","2024","COM","2022","99","5","104","2024-12-30"
"65086","2024","COM","2022","147","6","153","2024-12-30"
"65087","2024","COM","2022","155","3","158","2024-12-30"
"65088","2024","COM","2022","46","0","46","2024-12-30"
"65089","2024","COM","2022","80","5","85","2024-12-30"
"65090","2024","COM","2022","74","3","77","2024-12-30"
"65091","2024","COM","2022","60","1","61","2024-12-30"
"65092","2024","COM","2022","210","2","212","2024-12-30"
"65093","2024","COM","2022","208","6","214","2024-12-30"
"65094","2024","COM","2022","128","1","129","2024-12-30"
"65095","2024","COM","2022","319","7","326","2024-12-30"
"65096","2024","COM","2022","71","3","74","2024-12-30"
"65097","2024","COM","2022","193","6","199","2024-12-30"
"65098","2024","COM","2022","319","5","324","2024-12-30"
"65099","2024","COM","2022","143","1","144","2024-12-30"
