"Code","LIB","mono","enf","Dipl","voit"
"39234","Foulenay",0,0,7.1,90.5
"39235","Fraisans",21.3,5.8,4.9,89.3
"39236","Francheville",0,0,0,94.4
"39237","Fraroz",0,0,0,100
"39238","Frasne-les-Meulières",0,0,9.6,94
"39239","La Frasnée",0,0,2.9,94.7
"39240","Le Frasnois",11.1,11.1,6.2,97.3
"39241","Frébuans",7.4,10.4,8,96.1
"39244","Frontenay",0,0,5,94.4
"39245","Gatey",20.8,8.3,2.6,94.7
"39246","Gendrey",20.8,16.7,3.1,94.3
"39247","Genod",0,25,3.5,81.8
"39248","Geraise",0,0,0,94.4
"39249","Germigney",0,0,4.8,91.4
"39250","Geruge",9.1,0,1.5,92.2
"39251","Gevingey",3.8,14.9,8,91.1
"39252","Gevry",9.5,9.5,5.8,95.7
"39253","Gigny",17.8,5.7,8.7,90.5
"39254","Gillois",12.5,12.5,6.2,94.3
"39255","Gizia",7.8,7.4,6.9,94
"39258","Grande-Rivière Château",2.7,8,6.6,95.8
"39259","Grange-de-Vaivre",0,0,13.3,83.3
"39261","Graye-et-Charnay",0,11.1,3.8,95.1
"39262","Gredisans",0,11.1,2.8,95.1
"39263","Grozon",12.6,7.8,3.3,92.1
"39265","Hautecour",23.1,7.7,12.4,97.9
"39266","Les Hays",0,5,4.1,95
"39267","Ivory",16.7,16.7,6.1,94.6
"39268","Ivrey",25,0,4,100
"39269","Jeurre",11.8,5.7,6.7,93.9
"39270","Jouhe",3.2,6.5,3.6,93.1
"39271","Lac-des-Rouges-Truites",3.9,7.7,8.5,96.8
"39272","Ladoye-sur-Seille",0,0,2.3,84.6
"39273","Montlainsia",7.1,0,4.5,92.1
"39274","Lajoux",11.1,5.6,3.1,94.3
"39275","Lamoura",15.4,5.1,4.6,95.3
"39277","Le Larderet",0,0,4.3,90
"39278","Largillay-Marsonnay",0,10,10.2,94.6
"39279","Larnaud",0,13.9,3.9,95.5
"39280","Larrivoire",0,0,6.2,97.9
"39281","Le Latet",0,16.7,3.4,93.9
"39282","La Latette",0,0,7.5,100
"39283","Lavancia-Epercy",9.7,14,6.1,97.6
"39284","Lavangeot",44.4,11.1,5.3,93.3
"39285","Lavans-lès-Dole",9.6,4.7,6.3,93.2
"39286","Lavans-lès-Saint-Claude",10.4,10.9,4.6,92.9
"39288","Lavigny",9.1,4.5,4,95.1
"39289","Lect",11.2,10.9,4.1,92.7
"39290","Valzin en Petite Montagne",3.7,11.1,4.8,92.2
"39291","Lemuy",7.7,23.1,7.3,87.5
"39292","Lent",22.2,11.1,5.8,94.9
"39293","Leschères",30,10,2.8,97.5
"39295","Loisia",11.1,11.1,4.3,94.9
"39296","Lombard",7.7,0,6.4,97.8
"39297","Longchaumois",14.9,5.7,6,91.6
"39298","Longcochon",0,0,2.5,95.7
"39299","Longwy-sur-le-Doubs",13.7,9.1,5.3,92.4
"39300","Lons-le-Saunier",26.7,8,7.8,77
"39301","Loulle",9.1,0,9.1,92.4
"39302","Louvatange",0,16.7,2.7,97.8
"39304","Le Louverot",12.5,12.5,6.3,96.2
"39305","La Loye",18.2,18.5,6,96
"39306","Macornay",9.9,5.6,6.5,93.2
"39307","Maisod",5,4.8,5.7,98
"39308","Malange",20,6.7,7.6,95.7
"39310","Mantry",13.8,3.4,3.7,96.5
"39312","Marigna-sur-Valouse",0,0,2.4,94.4
"39313","Marigny",16.7,16.7,3.2,92.3
"39314","Marnézia",0,0,5.1,94.6
"39315","Marnoz",4.1,7.6,8.6,95.4
"39317","La Marre",9.1,4.5,4.6,96.5
"39318","Martigna",18.2,9.1,7.3,96.3
"39319","Mathenay",22.2,11.1,6.5,98.1
"39320","Maynal",27.3,9.1,6.7,92.1
"39321","Menétru-le-Vignoble",0,10,0.9,95.3
"39322","Menétrux-en-Joux",0,0,2.2,89.3
"39323","Menotey",5,5.1,5.2,98.5
"39324","Mérona",NA,NA,0,100
"39325","Mesnay",8.4,5.1,4.4,90.9
"39326","Mesnois",16.7,0,8.4,95
"39327","Messia-sur-Sorne",11.3,9.1,6.3,91.8
"39328","Meussia",7.5,7,4.1,93
"39329","Mièges",10,9.6,2.7,94.3
"39330","Miéry",28.6,14.3,4.6,92.4
"39331","Mignovillard",13.2,6.1,5.6,91.8
"39333","Moirans-en-Montagne",3.4,10.3,7,88.6
"39334","Moiron",25,12.5,4.8,95.1
"39335","Moissey",9.7,9.7,7.2,79.3
"39336","Molain",0,0,4.7,97.9
"39337","Molamboz",0,0,2.7,92.7
"39338","Molay",3.1,6.1,4.3,93.3
"39339","Chassal-Molinges",19.1,7.3,7.1,87.9
"39342","Monay",14.3,14.3,1,88.3
"39343","Monnetay",0,0,0,75
"39344","Monnet-la-Ville",12.7,8.1,5.2,95
"39345","Monnières",14.8,7.4,8,92.4
"39346","Montagna-le-Reconduit",11.1,0,5.2,93.1
"39348","Montaigu",14.3,0,4.5,93.9
"39349","Montain",6.7,3.3,5.3,97.8
"39350","Montbarrey",5.9,5.9,5.5,94.5
"39351","Montcusel",0,11.1,2.6,98.5
"39352","Monteplain",11.1,11.1,2,100
"39353","Montfleur",0,0,6,92.4
"39354","Montholier",17.4,8.7,3,90.4
"39355","Montigny-lès-Arsures",29.1,6.6,9.1,94.3
"39356","Montigny-sur-l'Ain",27.3,9.1,5,92.9
"39359","Montmarlon",0,50,4.8,100
"39360","Montmirey-la-Ville",10,0,5.6,97
"39361","Montmirey-le-Château",0,18.2,2.1,97.6
"39362","Montmorot",18.4,6.7,7.6,90.4
"39363","Montrevel",14.3,0,2.5,87.5
"39364","Montrond",0,7.1,4.1,93.6
"39365","Mont-sous-Vaudrey",14.7,8.5,4.7,90.4
"39366","Mont-sur-Monnet",7.1,21.4,5.3,95.8
"39367","Morbier",8,5.7,6.3,95
"39368","Hauts de Bienne",18.7,9.2,6.3,82.8
"39370","Mouchard",23.8,10.1,7.6,85.1
"39372","Mournans-Charbonny",0,20,5.9,95.1
"39373","Les Moussières",0,10,1.6,94.7
"39375","Moutonne",0,14.3,3.4,100
"39376","Moutoux",0,0,7,97.1
"39377","Mutigney",18.2,9.1,5.7,97.4
"39378","Les Trois-Châteaux",6.1,8.2,6,94.4
"39379","Nance",3.2,3.3,5.8,93.4
"39380","Nancuise",0,0,2.8,90.9
"39381","Les Nans",0,0,5.5,97.6
"39385","Neublans-Abergement",14.3,10.7,6.1,92
"39386","Neuvilley",20,0,4.8,100
"39387","Nevy-lès-Dole",27.7,11.2,5,93.3
"39388","Nevy-sur-Seille",0,7.1,5,93.9
"39389","Ney",2.8,8.3,6.8,89.8
"39390","Nogna",29.4,17.6,7.1,95.8
"39391","Nozeroy",0,10,7.1,89.4
"39392","Offlanges",21.4,7.1,4.6,96.8
"39393","Onglières",33.3,0,10,100
"39394","Onoz",0,0,3.3,94.6
"39396","Orchamps",15.6,10.8,7.1,86.4
"39397","Orgelet",17.2,6.8,7,87.2
"39398","Ougney",0,19,4.5,98.7
"39399","Ounans",22.2,11.1,1.6,93.4
"39400","Our",0,10,6.6,91.7
"39401","Oussières",0,6.7,4.1,91.8
"39402","Pagney",6.1,4.3,5.3,87.8
"39403","Pagnoz",7.7,7.7,5.7,97
"39404","Pannessières",6.5,10.1,6.5,95.7
"39405","Parcey",10.8,6.2,4.6,94.8
"39406","Le Pasquier",12.5,6.3,8.3,97.4
"39407","Passenans",20,10,5.6,90.2
"39408","Patornay",30,10,7.4,87.1
"39409","Peintre",0,12.5,1.1,91.1
"39411","Perrigny",13.7,6.2,5.5,90
"39412","Peseux",5.3,10.7,4.9,96.2
"39413","La Pesse",32.9,0,6.2,93.1
"39415","Petit-Noir",7.7,10.2,5.4,92.7
"39418","Picarreau",16.7,0,1.3,91.7
"39419","Pillemoine",0,25,2.3,95.8
"39420","Pimorin",0,7.7,3.1,93.7
"39421","Le Pin",12.5,6.2,6.5,96.4
"39422","Plainoiseau",11.6,5.4,7.9,97.2
"39423","Plaisia",57.1,0,10.3,92
"39424","Les Planches-en-Montagne",0,0,0.8,93.8
"39425","Les Planches-près-Arbois",0,0,6.8,97.7
"39426","Plasne",7.4,0,2.4,93.8
"39427","Plénise",0,0,4.1,92.9
"39428","Plénisette",0,0,0,100
"39429","Pleure",3.8,14.9,7.6,92
"39430","Plumont",0,0,5.8,98
"39431","Poids-de-Fiole",19,9.5,8.4,94.1
"39432","Pointre",14.3,0,7.4,98.2
"39434","Poligny",18.6,6.9,6.1,79.7
"39435","Pont-de-Poitte",15.2,6.1,7.5,91.3
"39436","Pont-d'Héry",9.1,0,8.7,96.4
"39437","Pont-du-Navoy",0,6.6,6.1,90.7
"39439","Port-Lesney",7.7,10.9,4.9,90
"39441","Prémanon",14.9,9,5.3,97.9
"39443","Présilly",0,0,10,94.3
"39444","Pretin",0,33.3,4,96.3
"39445","Publy",15.8,10.5,5.5,95
"39446","Pupillin",6.3,12.5,7.3,94.8
"39447","Quintigny",0,7.1,5.6,96.1
"39448","Rahon",6.9,0,6.7,96.7
"39449","Rainans",11.8,5.9,4.2,97.2
"39451","Ranchot",21.9,6.2,6,92
"39452","Rans",3.3,10,4,95
"39453","Ravilloles",7.4,14.8,3,97.3
"39454","Recanoz",16.7,16.7,4.2,100
"39455","Reithouse",0,0,2.4,100
"39456","Relans",9.1,9.1,2.7,97.3
"39457","Les Repôts",0,0,2.6,95.7
"39458","Revigny",13.3,0,5.6,95
"39460","La Rixouse",0,8.3,4.9,95.2
"39461","Rix",0,25,4.7,89.5
"39462","Rochefort-sur-Nenon",17.5,4.8,6.7,93.2
"39463","Rogna",14.3,7.1,6.5,92.2
"39464","Romain",9.1,9.1,4.1,94.2
"39465","Romange",7.7,7.7,5.5,100
"39466","Rosay",12.5,0,7,91.9
"39467","Rotalier",0,11.1,7,92.5
"39468","Rothonay",11.1,0,5.7,85
"39469","Rouffange",0,0,6.5,91.1
"39470","Les Rousses",11.3,5.3,4.8,93.1
"39471","Ruffey-sur-Seille",13.1,11,5.7,94.8
"39472","Rye",7.7,14.6,6.8,92.5
"39473","Saffloz",0,0,7.1,97.3
"39474","Sainte-Agnès",9.6,4.5,5.1,90.3
"39475","Saint-Amour",14.8,9.4,6.8,81
"39476","Saint-Aubin",7.5,8.3,5.9,92.2
"39477","Saint-Baraing",6.2,12.5,3.1,97.2
"39478","Saint-Claude",13.7,11.5,5.3,77.1
"39479","Saint-Cyr-Montmalin",0,6.7,1.8,96.9
"39480","Saint-Didier",6,4,6.6,97
"39481","Saint-Germain-en-Montagne",16.7,3.7,5.6,95.9
"39485","Val Suran",19.5,9.8,8.2,89.1
"39486","Saint-Lamain",0,12.5,4.5,94.3
"39487","Saint-Laurent-en-Grandvaux",12.6,4.8,6.9,90
"39489","Saint-Lothain",18.5,11.1,3.3,92.5
"39490","Saint-Loup",5.9,5.9,4.6,93.7
"39491","Coteaux du Lizon",9.1,6.8,5.5,91
"39492","Saint-Maur",8.3,8.3,3.9,96.7
"39493","Saint-Maurice-Crillat",13.4,12.8,6.1,91.4
"39494","Saint-Pierre",18.2,9.1,3.3,94
"39495","Saint-Thiébaud",0,25,3.9,93.3
"39497","Saizenay",0,14.3,5.1,94.9
"39498","Salans",6,13.8,5.8,95.5
"39499","Saligney",21.4,21.4,5.9,97.2
"39500","Salins-les-Bains",13,7.9,9.7,79
"39501","Sampans",11.7,15,5.2,93.7
"39502","Santans",13.3,6.7,4.1,91.9
"39503","Sapois",8.7,8.7,6.4,93.3
"39504","Sarrogna",7.1,7.1,3.5,98.1
"39505","Saugeot",0,0,6.7,86.7
"39507","Séligney",25,0,5,97.2
"39508","Sellières",21.4,7.1,6.8,89.2
"39510","Septmoncel les Molunes",8.7,8.7,7.3,94
"39511","Sergenaux",0,33.3,0,92.6
"39512","Sergenon",0,25,6.7,92.6
"39513","Sermange",28.9,6.7,6.1,95.3
"39514","Serre-les-Moulières",18.2,9.1,5.5,89.3
"39517","Sirod",12.7,4.9,8.8,94.6
"39518","Songeson",40,20,3.9,93.5
"39519","Soucia",10,10,4.5,97.5
"39520","Souvans",9.4,8.4,6,90.7
"39522","Supt",33.3,0,1.2,89.3
"39523","Syam",14.3,0,5.8,97.8
"39525","Tassenières",25,8.3,7.3,97.2
"39526","Tavaux",15,6.7,6.3,91.8
"39527","Taxenne",0,0,6.4,92
"39528","Thervay",13,8.7,1.4,96.2
"39529","Thésy",0,0,7.8,86.7
"39530","Thoirette-Coisia",14.8,9.3,9.9,93.7
"39531","Thoiria",25,8.3,7.7,96.3
"39532","Thoissia",0,0,8.8,90
"39533","Toulouse-le-Château",8.3,0,8.5,93
"39534","La Tour-du-Meix",0,6.7,8.2,96.9
"39535","Tourmont",3.3,6.7,6,97.5
"39537","Trenal",10.8,3.3,7.5,93.9
"39538","Uxelles",0,0,7.1,95.8
"39539","Vadans",5.3,5.3,8,93.8
"39540","Valempoulières",0,10,1.4,90
"39543","Vannoz",18.2,9.1,4,94.3
"39545","Le Vaudioux",18.2,9.1,5.1,92.2
"39546","Vaudrey",10,4.8,4.5,92.7
"39547","Vaux-lès-Saint-Claude",12.2,14.3,4.2,91.6
"39548","Vaux-sur-Poligny",0,0,3.3,90.9
"39550","Verges",10,10,4.1,94.2
"39551","Véria",0,0,3.3,90.7
"39552","Vernantois",11.8,5.9,6.3,96.2
"39553","Le Vernois",11.8,5.9,4.7,98.4
"39554","Vers-en-Montagne",6.7,6.7,6.5,94.7
"39555","Vers-sous-Sellières",7.1,14.3,6,94.6
"39556","Vertamboz",0,0,4.6,100
"39557","Vescles",0,0,4.7,95.6
"39558","Vevy",22.3,16.9,2.9,94.4
"39559","La Vieille-Loye",4.3,4.3,3.4,92.7
"39560","Villard-Saint-Sauveur",9.7,7.1,7,96.3
"39561","Villards-d'Héria",7.7,11.5,16.4,94.6
"39565","Villeneuve-d'Aval",20,20,6,95.2
"39567","Villeneuve-sous-Pymont",10.3,9.5,6.8,89.4
"39568","Villerserine",50,0,9.4,90.5
"39569","Villers-Farlay",8.3,14.6,5.8,94.7
"39570","Villers-les-Bois",8.3,16.7,8.3,95.5
"39571","Villers-Robert",0,7.7,6.1,95.6
"39572","Villette-lès-Arbois",12,4,6.8,93.5
"39573","Villette-lès-Dole",14.6,8.2,6.7,95.6
"39574","Villevieux",4.4,5.8,4.8,92.9
"39575","Le Villey",20,20,6.8,86.7
"39576","Val-Sonnette",8.6,6.9,7.4,97.1
"39577","Vincent-Froideville",12.1,8.1,6.2,96.8
"39579","Viry",12.4,3.3,6.2,95
"39581","Vitreux",12,11.3,5.5,96.9
"39582","Voiteur",22.2,6.7,7.1,92.2
"39583","Vosbles-Valfin",18.2,0,2,95.8
"39584","Vriange",10,0,3.8,97.3
"39585","Vulvoz",0,0,0,88.9
"39586","Aresches",0,0,6.5,85
"40001","Aire-sur-l'Adour",19.1,6,7,86.6
"40002","Amou",13.8,7.9,7.7,90.5
"40003","Angoumé",6.3,0,3.3,96.5
"40004","Angresse",16.5,5,4.3,96.4
"40005","Arboucave",0,0,7.2,97.8
"40006","Arengosse",4.3,8.7,4.9,93.9
"40007","Argelos",36.4,9.1,6.1,95.9
"40008","Argelouse",14.3,0,2.4,97.7
"40011","Arsague",14.5,7.9,5.2,95.8
"40012","Artassenx",5.6,5.6,4.8,94.8
"40013","Arthez-d'Armagnac",16.7,0,1.3,97.8
"40014","Arue",4.5,4.7,5.4,96.1
"40015","Arx",0,0,0,90.6
"40016","Aubagnan",6.7,6.6,7.3,97
"40017","Audignon",4,7.9,6.2,96.8
"40018","Audon",12.5,0,4.1,98.1
"40019","Aureilhan",12,4.2,7.2,94.3
"40020","Aurice",7.3,2.4,4.3,96.6
"40021","Azur",8.8,1.8,5.8,98.5
"40022","Bahus-Soubiran",0,4.2,3.5,95.2
"40023","Baigts",9.5,4.8,6.3,95
"40024","Banos",6,5.6,6.5,94.2
"40025","Bascons",5.6,4.7,5.7,93.1
"40026","Bas-Mauco",13.4,8.1,6,96.4
"40027","Bassercles",18.2,0,6.5,91.4
"40028","Bastennes",0,6.5,5.5,94.5
"40029","Bats",0,5.3,7.6,95.7
"40030","Baudignan",0,0,6.7,91.7
"40031","Bégaar",6.8,4.2,3.9,93.9
"40032","Belhade",23.1,7.7,4.4,93.6
"40033","Bélis",30,20,7.4,94.3
"40034","Bélus",13.3,6.6,5.4,96.8
"40035","Bénesse-lès-Dax",11.8,5.6,5.1,96.9
"40036","Bénesse-Maremne",13.6,5.5,4.7,96.2
"40037","Benquet",4.3,6.1,5.6,95.5
"40038","Bergouey",0,0,7.3,94.3
"40039","Betbezer-d'Armagnac",18.2,9.1,4.2,96.7
"40040","Beylongue",8.9,10.4,3,97.9
"40041","Beyries",14.3,0,2,98.1
"40042","Biarrotte",9.5,0,6,96.3
"40043","Bias",12.5,6.2,3.8,95.6
"40044","Biaudos",7.6,4.2,3.8,96.5
"40046","Biscarrosse",12.9,4.3,7.9,91.6
"40047","Bonnegarde",5.9,4.2,5.1,96.2
"40049","Bordères-et-Lamensans",13,4.4,4.7,96
"40050","Bostens",15.4,7.7,6.6,96.2
"40051","Bougue",12,8,5.2,98.7
"40052","Bourdalat",0,0,4.8,97.8
"40053","Bourriot-Bergonce",14.6,0,9.5,96.6
"40054","Brassempouy",5.9,11.7,6.3,95
"40055","Bretagne-de-Marsan",14.6,7.5,8.6,98.5
"40056","Brocas",8.2,5.8,7.1,92.2
"40057","Buanes",6.7,0,6.9,96.5
"40058","Cachen",7.1,14.3,4.5,97.2
"40059","Cagnotte",14.9,8.5,5.1,97.3
"40060","Callen",55.6,0,10,91.4
"40061","Campagne",12.9,4.5,5.1,97.2
"40062","Campet-et-Lamolère",6.7,3.5,5.2,97.5
"40063","Candresse",7.5,4.8,5.3,96.5
"40064","Canenx-et-Réaut",9.1,9.1,4.3,97.4
"40065","Capbreton",18.1,3.4,6.4,90.5
"40066","Carcarès-Sainte-Croix",14.7,6,5.3,95.1
"40067","Carcen-Ponson",14.3,2.2,4.9,92.9
"40068","Cassen",11.2,5.4,5.5,97
"40069","Castaignos-Souslens",7.1,3.6,6.4,96.5
"40070","Castandet",7.5,7,4,89.5
"40071","Castelnau-Chalosse",14.1,2.7,6.1,95.8
"40072","Castelnau-Tursan",0,10,4.3,95.5
"40073","Castelner",50,16.7,4.3,92.9
"40074","Castel-Sarrazin",11.4,11.4,3.6,97.7
"40075","Castets",12,7.3,6.8,92.2
"40076","Cauna",25,12.1,4.8,93.2
"40077","Cauneille",8.9,4.4,3.7,96.9
"40078","Caupenne",11,3.5,6.3,93.5
"40079","Cazalis",22.2,0,3.5,96.5
"40080","Cazères-sur-l'Adour",13.2,8.8,6.5,93.9
"40081","Cère",4.3,3.8,4.2,96.3
"40082","Classun",20,0,4.1,96.2
"40083","Clèdes",12.5,12.5,1,96.4
"40084","Clermont",13.7,7.8,4.4,98
"40085","Commensacq",13.9,3.3,4.1,96.2
"40086","Coudures",12.5,15.6,6.7,96.4
"40087","Créon-d'Armagnac",8.7,4.3,6.4,94.9
"40088","Dax",23.5,5.4,6.4,75.9
"40089","Doazit",11.3,7.5,4.9,96.6
"40090","Donzacq",14.8,3.7,6.1,93.2
"40091","Duhort-Bachen",14.7,6.6,5.5,94.3
"40092","Dumes",7.6,0,5.9,94.8
"40093","Escalans",0,6,5,94.7
"40094","Escource",9.3,10.9,6,95.3
"40095","Estibeaux",14.3,14.3,4.3,95.7
"40096","Estigarde",14.3,0,6.2,95.7
"40097","Eugénie-les-Bains",10.7,3,3.4,94.1
"40098","Eyres-Moncube",9.6,9.2,3.7,93.5
"40099","Fargues",15.8,10.5,6.8,97.7
"40100","Le Frêche",11.6,3.8,11.4,95
"40101","Gaas",3.3,6.3,3.8,94
"40102","Gabarret",15.2,3.9,6.6,88.4
"40103","Gaillères",9.9,7.9,7.6,97.6
"40104","Gamarde-les-Bains",11.3,6.2,4.4,95.7
"40105","Garein",11.6,7.3,5.1,90.4
"40106","Garrey",25,8.3,2.6,93.7
"40108","Gastes",4.2,6.5,6.4,95.1
"40109","Gaujacq",11.9,6.6,2.1,89
"40110","Geaune",22,7.3,6,91.8
"40111","Geloux",16,6.6,4.5,95.4
"40112","Gibret",14.3,0,2.5,93
"40113","Goos",3,5.9,3.1,95.6
"40114","Gourbera",25,4.2,4.5,98
"40115","Gousse",23.5,5.9,5.5,99.1
"40116","Gouts",22.2,0,4.8,98.3
"40117","Grenade-sur-l'Adour",17.8,6.6,5.1,93.7
"40118","Habas",15.1,7,6.1,94.4
"40119","Hagetmau",18.9,5.8,6.2,88.7
"40120","Hastingues",16.2,5.4,4.6,96.8
"40121","Hauriet",11.1,11.1,2.9,97.3
"40122","Haut-Mauco",4.9,6.6,4.7,94.2
"40123","Herm",9.7,4.2,4.5,95
"40124","Herré",11.1,11.1,11,98.2
"40125","Heugas",14.9,4.6,4.8,96.4
"40126","Hinx",9.5,9.5,5.7,95.8
"40127","Hontanx",8.4,8.9,11.2,95.4
"40128","Horsarrieu",10.7,6,3.6,95.3
"40129","Josse",9.7,8.8,4.2,97.2
"40130","Labastide-Chalosse",0,10,4.1,95.4
"40131","Labastide-d'Armagnac",12.8,0,6.9,91.3
"40132","Labatut",9.3,5.8,4.8,95.7
"40133","Labenne",16.2,6.1,4.8,95.6
"40134","Labouheyre",15.1,10.7,6.1,89.8
"40135","Labrit",10.6,6.1,7.7,90.9
"40136","Lacajunte",0,14.3,7,92.3
"40137","Lacquy",5.6,0,2.8,98.3
"40138","Lacrabe",5.9,5.9,5,94.6
"40139","Laglorieuse",2.9,5.6,4.6,95.2
"40140","Lagrange",7.7,7.7,8.2,100
"40141","Lahosse",5.6,5.6,4.8,95
"40142","Laluque",9.4,7.5,6.6,94.5
"40143","Lamothe",5.3,5.1,4.2,95.5
"40144","Larbey",6.7,6.7,2.1,97.3
"40145","Larrivière-Saint-Savin",13.5,2.7,6.2,91.5
"40146","Latrille",0,9.1,3.8,92.2
"40147","Laurède",14.3,9.5,3.4,92.9
"40148","Lauret",0,20,3,100
"40149","Lencouacq",11.5,3.7,3.8,94.9
"40150","Léon",14.8,2.9,5.3,91.9
"40151","Lesgor",3.4,0,5.8,96.7
"40152","Lesperon",15.2,3,7.2,92.8
"40153","Le Leuy",20,6.7,4.9,95.3
"40154","Lévignacq",4.6,0,5.9,91.7
"40155","Linxe",12.5,3.1,5.3,94.7
"40156","Liposthey",6.3,9.3,3.2,95.2
"40157","Lit-et-Mixe",14.6,2.9,4.8,94.8
"40158","Losse",5.9,5.6,5,96.4
"40159","Louer",5.8,6,4.2,92.9
"40160","Lourquen",8.3,0,2.6,96.4
"40161","Lubbon",0,16.7,7.7,93.2
"40162","Lucbardez-et-Bargues",8.8,11.9,5.8,95
"40163","Lüe",5.3,2.3,8.1,96.3
"40164","Retjons",14.3,9.7,4.5,96.7
"40165","Luglon",9.1,9.1,3.8,97.7
"40166","Lussagnet",0,20,4.8,94.1
"40167","Luxey",25.7,5.7,4.6,93.6
"40168","Magescq",7.3,6.6,4.8,94.5
"40169","Maillas",14.3,0,7.2,89.1
"40170","Maillères",13.3,20,7.3,95.6
"40171","Mano",0,0,7.2,98.2
"40172","Mant",13.4,10.9,4.3,91
"40173","Marpaps",0,11.1,3.7,95.2
"40174","Mauries",33.3,16.7,4.6,91.4
"40175","Maurrin",6.9,0,5.3,95.7
"40176","Mauvezin-d'Armagnac",20,0,8.9,94
"40177","Maylis",0,9.3,5,95.9
"40178","Mazerolles",8.6,3.1,7,96.9
"40179","Mées",4.3,5.9,4.6,96
"40180","Meilhan",8.6,6.7,3.8,93.4
"40181","Messanges",9.7,4.7,6,97.5
"40182","Mézos",12,5.5,4.6,90.3
"40183","Mimbaste",14.3,2.7,5.1,91.8
"40184","Mimizan",15.5,3.8,6.8,89.7
"40185","Miramont-Sensacq",27.6,0,4.6,89.4
"40186","Misson",19.6,4.3,4.4,97.6
"40187","Moliets-et-Maa",10,2.8,5.3,92.9
"40188","Momuy",16.7,3.3,3.2,96.9
"40189","Monget",25,0,4.6,95
"40190","Monségur",8.4,8.1,2.4,96.1
"40191","Montaut",5,9.8,5.3,95.5
"40192","Mont-de-Marsan",18.6,7.1,6,86.1
"40193","Montégut",0,0,3.6,100
"40194","Montfort-en-Chalosse",18.7,6.3,5.9,91.6
"40195","Montgaillard",7.9,10.5,5.4,94.8
"40196","Montsoué",14.6,2.7,6.8,95.9
"40197","Morcenx-la-Nouvelle",16.6,6,5.6,86.6
"40198","Morganx",8.3,0,4.2,98.8
"40199","Mouscardès",11.8,11.8,4.4,93.5
"40200","Moustey",13.4,4.4,5.6,82.7
"40201","Mugron",16.2,7.8,5.3,89.7
"40202","Narrosse",16.5,6.1,6,94.3
"40203","Nassiet",22.2,0,6.2,96
"40204","Nerbis",5.9,5.8,3.4,96.4
"40205","Nousse",17.8,0,6.7,99.1
"40206","Oeyregave",11.1,5.6,7,91.8
"40207","Oeyreluy",9.1,4.5,4.3,96.7
"40208","Onard",18.1,13.1,5.8,92.2
"40209","Ondres",13.5,4.5,4.8,95.4
"40210","Onesse-Laharie",15,4.9,4.6,93.9
"40211","Orist",7,4.6,6.4,96.9
"40212","Orthevielle",0,8.7,5.5,94.8
"40213","Orx",7.6,7.3,4.2,97.9
"40214","Ossages",8.8,2.9,4.4,96.6
"40215","Ousse-Suzan",15,0,6.6,94.7
"40216","Ozourt",28.6,7.1,2.5,93
"40217","Parentis-en-Born",12.5,7.3,6.1,91.9
"40218","Parleboscq",12.1,5.8,6.2,97.3
"40219","Payros-Cazautets",0,0,2.7,91.9
"40220","Pécorade",22.2,11.1,5.1,88.9
"40221","Perquie",13.4,3.4,5.4,94.6
"40222","Pey",21.7,4.4,3.9,94.5
"40223","Peyre",28.6,7.1,9.4,93.8
"40224","Peyrehorade",15.7,7.6,5.9,87.9
"40225","Philondenx",18.2,9.1,6.8,91.8
"40226","Pimbo",7.7,0,2.4,95.7
"40227","Pissos",14.3,4.8,5.5,91
"40228","Pomarez",13.2,7.7,6.5,93.3
"40229","Pontenx-les-Forges",9.6,4.8,6.5,94
"40230","Pontonx-sur-l'Adour",17.5,8.8,5.1,94.9
"40231","Port-de-Lanne",14.7,5.3,7.9,94.7
"40232","Poudenx",13.3,6.7,6.5,96
"40233","Pouillon",9.8,5.4,5.1,94.6
"40234","Pouydesseaux",12.1,9.8,5.1,94.8
"40235","Poyanne",18.2,9.2,5,95
"40236","Poyartin",20.4,8.2,5.4,96.1
"40237","Préchacq-les-Bains",19.1,4.3,4.3,94.1
"40238","Pujo-le-Plan",10.3,4.8,3.4,96.1
"40239","Puyol-Cazalet",14.3,28.6,9.4,86.7
"40240","Renung",9.1,6.1,7,96.7
"40242","Rimbez-et-Baudiets",0,16.7,2.4,97.6
"40243","Rion-des-Landes",11,5.5,4.9,91.8
"40244","Rivière-Saas-et-Gourby",12.6,5.4,5.3,97.1
"40245","Roquefort",11.6,4.1,5.4,89.5
"40246","Sabres",10.5,5.8,4.8,93.5
"40247","Saint-Agnet",8.3,0,2.8,96.1
"40248","Saint-André-de-Seignanx",7.4,6.3,4.8,96.6
"40249","Saint-Aubin",10.3,9.8,6.6,92.6
"40250","Saint-Avit",10.6,2.1,5.7,98.2
"40251","Saint-Barthélemy",14.8,11,5.1,96.3
"40252","Sainte-Colombe",7.5,5,3.6,96.5
"40253","Saint-Cricq-Chalosse",18.4,5.3,5.5,93.7
"40254","Saint-Cricq-du-Gave",18.5,11.1,4.9,96.1
"40255","Saint-Cricq-Villeneuve",13.3,6.7,5.2,97
"40256","Saint-Étienne-d'Orthe",0,6.6,3.2,96.9
"40257","Sainte-Eulalie-en-Born",6.4,2.1,6.3,95.5
"40258","Sainte-Foy",0,6.2,3.3,95.9
"40259","Saint-Gein",19.3,7.5,6,94.6
"40260","Saint-Geours-d'Auribat",12,4,9.5,96.4
