"IRIS","DISP_TP6019"
930470105,"26.9"
930470106,"13.9"
930470107,"18.4"
930470108,"18.7"
930470109,"16.5"
930470110,"12.2"
930470111,"19.2"
930470112,"14.1"
930480101,"24.5"
930480102,"28.5"
930480103,"20.5"
930480104,"16.2"
930480105,"24.4"
930480201,"12.6"
930480202,"17.9"
930480203,"20.3"
930480204,"16.8"
930480205,"25.6"
930480206,"20.5"
930480301,"10.4"
930480302,"14.8"
930480401,"12.7"
930480402,12310
930480403,"45.5"
930480404,37
930480501,"13.6"
930480502,"11.8"
930480601,"26.9"
930480602,"17.2"
930480603,"21.4"
930480604,"26.3"
930480701,13470
930480702,"19.1"
930480703,"16.2"
930480704,"21.2"
930480801,"32.1"
930480802,"35.6"
930480803,"30.5"
930480901,"26.1"
930480902,"36.8"
930480903,"30.3"
930481001,"32.2"
930481002,"26.9"
930481003,"24.7"
930481101,"45.7"
930481102,"33.9"
930481103,"27.5"
930481104,"28.1"
930481105,37
930490101,20500
930490102,21460
930490103,21950
930490104,11
930490105,12450
930490106,"18.5"
930490107,21160
930490108,"10.2"
930490109,"11.2"
930500101,"14.9"
930500102,"10.9"
930500103,"20.4"
930500104,"14.5"
930500105,"20.1"
930500106,"17.3"
930500107,"19.2"
930500108,37
930500109,12230
930500110,"29.4"
930500111,"19.3"
930500112,"15.3"
930500113,"36.5"
930500114,"15.1"
930510101,"11.8"
930510102,"9.6"
930510103,16
930510105,"11.2"
930510106,"9.1"
930510201,11
930510202,"8.7"
930510204,13
930510301,"28.9"
930510302,"28.3"
930510303,"36.2"
930510304,"35.1"
930510401,"26.1"
930510402,"19.5"
930510403,"33.7"
930510404,"18.2"
930510405,12760
930510501,"14.9"
930510502,"9.4"
930510503,"15.2"
930530101,"39.4"
930530102,"28.3"
930530103,"26.3"
930530104,"24.3"
930530105,"22.9"
930530106,"28.8"
930530107,29
930530108,"26.7"
930530109,"27.7"
930530110,"32.1"
930530111,24
930530112,"16.7"
930530113,11090
930530114,"30.6"
930530115,"29.7"
930530116,"41.3"
930550101,"38.4"
930550102,"39.8"
930550201,"40.5"
930550202,"38.2"
930550301,"19.8"
930550302,27
930550401,"20.8"
930550402,"25.2"
930550403,"24.9"
930550501,"34.4"
930550502,"32.1"
930550601,"23.5"
930550602,"18.8"
930550603,"32.2"
930550701,"14.9"
930550702,"20.8"
930550801,"25.8"
930550802,"24.3"
930570101,"18.6"
930570102,"25.6"
930570103,"19.6"
930570104,"16.2"
930570105,"12.8"
930570106,"19.7"
930570107,"12.5"
930570108,"17.8"
930570109,"24.9"
930590101,"40.6"
930590102,36
930590103,"43.4"
930590104,12260
930590105,"37.4"
930590106,"34.9"
930590107,8840
930590108,"36.8"
930590109,"36.8"
930610101,"21.8"
930610102,24
930610103,"22.8"
930610104,"16.3"
930610105,"30.6"
930610106,"24.1"
930610107,"18.8"
930620101,"11.6"
930620102,11
930620103,"12.6"
930620104,"15.9"
930620105,"11.2"
930620106,"12.6"
930630102,11650
930630103,"13.2"
930630104,12110
930630105,"16.1"
930630106,"31.2"
930630107,"20.2"
930630108,"23.5"
930630109,"27.2"
930630110,"30.4"
930630111,"24.7"
930640102,"32.2"
930640103,"25.6"
930640104,"24.1"
930640105,13
930640106,"20.5"
930640107,"17.3"
930640108,"11.8"
930640109,"20.7"
930640110,"15.3"
930640111,20240
930640112,"25.5"
930640113,30
930640114,"24.3"
930640116,"16.4"
930640117,"17.4"
930660101,"37.9"
930660102,"34.1"
930660201,"28.2"
930660202,"41.4"
930660301,"51.8"
930660302,"33.7"
930660401,"55.4"
930660402,11420
930660403,"40.1"
930660501,"21.6"
930660502,"32.1"
930660503,"39.2"
930660504,"27.9"
930660601,"44.3"
930660602,"46.9"
930660701,"52.2"
930660702,"37.4"
930660703,"41.2"
930660704,"40.6"
930660705,48
930660801,"38.1"
930660802,"33.4"
930660901,"34.6"
930660902,"32.1"
930660903,"43.1"
930660904,"36.3"
930660905,"36.6"
930660906,"34.7"
930660907,"38.6"
930660908,"43.6"
930661001,"35.2"
930661002,"35.6"
930661003,"28.2"
930661004,"30.3"
930661101,"31.1"
930661102,"30.2"
930661103,"30.2"
930661104,12110
930661501,"36.9"
930700101,"39.6"
930700102,30
930700103,"23.8"
930700104,"31.6"
930700105,"35.9"
930700106,"23.7"
930700107,"22.5"
930700108,"24.5"
930700109,"17.3"
930700110,"24.8"
930700111,"24.2"
930700112,12120
930700113,31
930700114,"24.9"
930700115,11140
930700116,"33.2"
930700117,"27.5"
930700118,"28.5"
930710101,"36.8"
930710102,10970
930710103,37
930710104,"40.4"
930710105,"38.4"
930710106,"37.8"
930710107,"43.3"
930710108,"37.5"
930710109,"25.3"
930710110,"21.1"
930710111,"39.6"
930710112,37
930710113,"35.3"
930710114,"16.4"
930710115,17270
930710116,"22.5"
930710117,"32.8"
930710118,"26.3"
930710119,"41.6"
930710120,"16.1"
930710121,"17.4"
930720102,"49.1"
930720103,47
930720104,"45.4"
930720105,44
930720106,"35.4"
930720107,33
930720109,12280
930720110,"35.2"
930720111,"33.7"
930720112,"31.7"
930720113,"36.1"
930720114,"38.6"
930720115,"34.2"
930720116,"26.7"
930720117,"38.4"
930730101,"15.1"
930730201,11
930730202,"12.5"
930730301,"16.3"
930730302,19130
930730303,"10.8"
930730304,"13.2"
930730401,"34.9"
930730402,"25.2"
930730403,"17.4"
930730404,11130
930730501,"9.3"
930730502,"12.6"
930770101,"11.1"
930770102,23
930770103,"31.4"
930770104,19490
930770105,"13.6"
930770106,16
930770107,"14.3"
930770108,12810
930770109,"12.5"
930770110,"7.9"
930770111,"29.1"
930770112,"21.6"
930780102,"11.3"
930780103,15
930780104,"17.2"
930780105,"35.7"
930780106,"23.5"
930780107,"18.9"
930780108,"29.7"
930780109,"34.6"
930780110,"15.4"
930780111,"27.1"
930780112,"30.6"
930780113,"20.7"
930780114,"18.8"
930780115,11380
930780116,23
930790101,"31.3"
930790102,"32.9"
930790103,"36.4"
930790104,"29.2"
930790105,"37.1"
940020101,"21.6"
940020102,"19.1"
940020103,"15.8"
940020104,"19.5"
940020105,"17.2"
940020106,"23.1"
940020107,"12.9"
940020108,"13.9"
940020109,"13.2"
940020201,"16.6"
940020202,"30.3"
940020203,28
940020204,"28.3"
940020205,"22.7"
940020206,"27.3"
940030101,"17.1"
940030102,"26.1"
940030103,"13.4"
940030104,"20.1"
940030105,24
940030106,"19.7"
940030107,"13.1"
940030108,"11.8"
940030109,"13.3"
940040101,"24.2"
940040102,25
940040103,"35.2"
940040104,"15.2"
940040105,"14.6"
940040106,"8.1"
940110102,"16.9"
940110103,"10.1"
940110104,11810
940110105,"33.3"
940110106,"25.6"
940110107,"24.6"
940110108,"22.1"
940150101,27160
940150102,21540
940150103,"9.4"
940150104,"9.4"
940150105,20150
940150106,"9.3"
940160101,"10.2"
940160102,12920
940160103,23470
940160104,11
940160105,"11.5"
940160106,"22.7"
940160107,"25.9"
940160108,"18.1"
940160109,21530
940160110,"10.9"
940160111,"16.4"
940170101,"13.1"
940170102,"16.2"
940170103,16
940170201,16
940170202,"18.3"
940170203,"13.2"
940170301,"16.7"
940170302,"7.8"
940170401,"12.3"
940170402,"18.8"
940170501,"22.2"
940170502,"21.5"
940170601,"31.4"
940170701,"32.2"
940170702,"27.7"
940170703,"28.6"
940170704,"32.8"
940170801,"22.3"
940170901,"23.6"
940171001,"10.4"
940171002,"12.3"
940171101,11620
940171102,"30.6"
940171103,32
940171201,"35.8"
940171202,"34.7"
940171204,"32.7"
940171301,"11.1"
940171302,9
940171303,"9.8"
940171304,"13.8"
940171401,"19.6"
940180101,"7.9"
940180102,25450
940180103,25400
940180104,23560
940180105,23890
940180106,17890
940180107,15780
940180108,"12.7"
940180109,11
940180110,9
940190101,"10.9"
940190102,"8.8"
940190103,8
940190104,22860
940190105,"12.5"
940190106,11830
940190107,"31.8"
940190108,"19.6"
940210102,18980
940210103,21380
940210104,16050
940210105,"11.7"
940210106,16
940210107,"30.5"
940210108,"24.7"
940210109,20
940220102,"28.4"
940220105,"29.9"
940220106,"18.8"
940220107,"27.4"
940220108,"26.8"
940220109,"31.8"
940220110,"21.4"
940220111,"23.9"
940220112,"13.1"
940220113,"16.8"
940220114,"20.7"
940220201,"16.5"
940220202,"19.3"
940220203,"19.9"
940220204,"16.9"
940220205,"23.2"
940220206,"20.8"
940280101,26580
940280102,"17.4"
940280103,"10.7"
940280104,"9.4"
940280201,"14.9"
940280202,25
940280204,"18.1"
940280205,"19.9"
940280206,"19.1"
940280207,"28.1"
940280208,21
940280209,"17.3"
940280210,"21.1"
940280211,"23.5"
940280212,"40.6"
940280215,"21.1"
940280301,"6.9"
940280302,12800
940280303,"18.5"
940280304,"19.1"
940280305,"9.4"
940280306,"9.4"
940280307,"19.9"
940280401,"22.5"
940280402,"34.5"
940280403,35
940280404,"31.7"
940280405,"23.4"
940280406,"27.1"
940280407,"27.5"
940280408,"24.4"
940330101,"12.8"
940330102,"10.7"
940330103,"10.7"
940330104,"13.8"
940330105,"24.6"
940330106,"22.2"
940330107,"24.8"
940330108,"25.6"
940330109,15540
940330110,"15.7"
940330111,"22.2"
940330112,"10.5"
940330113,"21.8"
940330114,22860
940330115,"10.6"
940330116,22430
940330117,"11.4"
940330118,"8.7"
940330119,20360
940330120,"17.5"
940330121,26340
940340101,"23.6"
940340102,"14.8"
940340103,11
940340104,"16.2"
940340105,22130
940340106,20890
940340107,"15.1"
940340108,"13.8"
940340109,"15.1"
940370101,14700
940370102,"14.6"
940370103,"21.4"
940370104,"12.5"
940370105,"13.7"
940370106,"29.6"
940370107,13000
940370108,"15.5"
940380102,23970
940380103,23510
940380104,24180
940380105,24120
940380106,"11.7"
940380107,"26.8"
940380108,"11.2"
940380109,"21.9"
940380110,"21.2"
940380111,14760
940380112,"31.8"
940380113,"19.8"
940410101,"25.5"
940410102,"28.5"
940410103,"18.3"
940410104,"26.6"
940410105,"18.9"
940410106,"25.9"
940410107,10760
940410108,"22.6"
940410109,14340
940410110,"23.8"
940410201,"23.7"
940410202,"22.6"
940410203,21
940410204,"32.5"
940410205,"24.4"
940410206,"27.4"
940410207,"28.8"
940410208,"25.5"
940410211,22
940410301,"45.8"
940410302,31
940410304,"24.4"
940420101,"8.5"
940420102,11
940420103,"10.1"
940420104,14350
940420105,"18.4"
940420106,"9.6"
940420107,22140
940420108,25560
940430101,"18.9"
940430102,"17.1"
940430103,"13.7"
940430104,"16.3"
940430105,"21.1"
940430106,"25.2"
940430107,"10.7"
940430108,"17.6"
940430109,"10.5"
940440101,"12.1"
940440102,"15.2"
940440103,12510
940440104,"16.2"
940440105,"12.4"
940440106,"13.7"
940440107,15560
940460101,20710
940460102,19520
940460103,23210
940460104,22170
940460105,"22.2"
940460106,12860
940460107,24200
940460108,"9.1"
940460109,"11.4"
940460110,"10.9"
940460111,"11.3"
940460201,"10.4"
940460202,23000
940460203,"11.1"
940460204,"10.3"
940460205,"12.3"
940460301,"8.9"
940460302,20850
940460303,22950
940460304,"8.3"
940460401,21220
940460402,"9.8"
940460403,"10.6"
940520101,"15.6"
940520102,"14.2"
940520103,23990
940520104,"9.4"
940520105,25050
940520106,"9.2"
940520107,25650
940520108,27320
940520109,26970
940520110,24430
940520111,23540
940540101,"12.3"
940540102,"39.9"
940540103,"26.8"
940540104,"24.9"
940540105,"13.3"
940540106,"25.7"
940540107,"17.1"
940540108,"27.1"
940540109,"27.8"
940550101,19770
940550102,20500
940550103,21480
940550104,23900
940550105,21550
940580101,20450
940580102,23330
940580103,"10.6"
940580104,8
940580105,22100
940580106,"7.7"
940580107,"7.9"
940580108,21370
940580109,"10.3"
940580110,"10.1"
940580111,19530
940580112,17440
940580113,20600
940590101,"9.3"
940590102,"14.2"
940590103,"11.7"
940590104,9
940590105,18610
940590106,19940
940590107,17260
940600101,22080
940600102,"16.4"
940600103,15280
940600104,18960
940600105,"7.8"
940670101,"9.1"
940670102,26470
940670103,19850
940670104,"9.5"
940670105,27940
940670106,23880
940670107,22310
940670108,23190
940670109,"6.5"
940680101,22510
940680102,"9.3"
940680103,"8.1"
940680104,"8.5"
940680105,22050
940680106,"10.2"
940680107,9
940680108,18640
940680109,21490
940680201,20550
940680202,24330
940680203,"10.1"
940680204,23450
940680301,26250
940680302,26860
940680303,"5.9"
940680304,24290
940680401,24010
940680402,24770
940680501,25300
940680502,22750
940680503,"11.2"
940680504,26630
940680505,25850
940680601,22230
940680602,21750
940680603,23330
940680701,20800
940680702,18170
940680703,"12.1"
940680704,22290
940680801,12000
940680802,"14.6"
940680803,24150
940690101,14
940690102,24600
940690103,19030
940690104,"9.9"
940710101,22310
940710102,13250
940710103,"27.5"
940710104,21990
940710105,"7.8"
940710106,22080
940710107,24670
940710108,26320
940710109,"9.2"
940710110,16050
940710111,20020
940730101,"12.7"
940730102,"21.1"
940730103,"8.7"
940730104,12570
940730105,"27.2"
940730106,22320
940730107,"17.9"
940730108,"10.3"
940730109,"11.7"
940730110,"13.7"
940730111,23430
940730112,"19.2"
940740102,"32.5"
940740103,"27.6"
940740104,"19.7"
940740105,"29.7"
940740108,"29.5"
940750101,21350
940750102,19890
940750103,20090
940750104,"8.2"
940760101,"22.2"
940760102,"15.7"
940760103,"19.4"
940760104,13260
940760105,19
940760106,"13.3"
940760107,"20.4"
940760108,"17.6"
940760109,"17.8"
940760110,"22.9"
940760111,18220
940760112,"20.2"
940760113,"17.9"
940760114,24
940760115,"25.9"
940760116,"27.9"
940760117,"32.8"
940760118,23
940760119,"35.3"
940760120,"21.4"
940760121,"13.7"
940770101,"16.6"
940770102,"22.9"
940770103,"10.5"
940770104,"12.9"
940770105,"11.8"
940770106,"23.9"
940770107,"23.9"
940770108,"14.3"
940780101,"32.9"
940780102,"27.9"
940780103,"38.1"
940780104,"44.4"
940780105,10610
940780201,10760
940780202,"39.9"
940780203,27
940780204,"30.4"
940780205,"40.5"
940780206,"30.7"
940780207,"30.9"
940780208,"27.4"
940790101,"6.8"
940790102,"16.3"
940790103,"8.4"
940790104,20560
940790105,15730
940790106,"13.1"
940790107,19620
940790108,"34.4"
940790109,"19.2"
940800101,25650
940800102,25620
940800103,24670
940800104,24630
940800201,"9.2"
940800202,23280
940800203,"14.7"
940800204,"8.6"
940800205,25900
940800301,"7.9"
940800302,"9.3"
940800303,18520
940800304,"9.2"
940800305,"8.9"
940800306,"11.6"
940800401,24650
940800402,"5.9"
940810102,"17.6"
940810103,12020
940810104,"21.2"
940810105,"35.5"
940810106,"21.1"
940810107,"36.4"
940810108,"29.1"
940810109,"15.8"
940810110,"28.4"
940810111,"23.6"
940810112,"27.2"
940810113,"13.3"
940810201,"18.3"
940810202,20
940810203,"26.7"
940810204,"32.9"
940810205,"26.9"
940810206,"37.8"
940810207,"18.3"
940810208,13230
940810209,"15.1"
940810210,"23.6"
940810211,18310
940810212,16
940810301,"22.5"
940810302,"28.4"
940810303,"26.8"
940810304,"25.7"
940810305,"23.1"
940810306,"16.2"
940810307,"28.4"
940810308,32
940810309,"29.2"
940810310,"33.3"
940810311,"20.8"
940810312,"21.4"
950180101,"22.4"
950180102,"19.3"
950180201,"30.7"
950180202,"26.9"
950180203,"27.7"
950180204,"35.2"
950180301,"21.4"
950180302,"30.7"
950180304,"24.3"
950180401,"23.6"
950180402,"27.8"
950180403,"21.5"
950180404,35
950180405,"27.3"
950180501,"35.9"
950180502,"32.1"
950180503,"34.6"
950180504,"30.8"
950180603,"33.5"
950180604,"35.2"
950180605,"39.3"
950180606,11340
950180607,"42.4"
950180701,22100
950180702,"11.4"
950180703,"11.1"
950180801,"23.4"
950180802,"20.1"
950180901,"16.8"
950180902,"19.7"
950180903,"22.2"
950181001,"24.9"
950181002,"38.6"
950181003,"25.9"
950190101,"19.3"
950190102,"25.9"
950190103,"20.4"
950190104,"21.9"
950190105,"16.3"
950190106,"26.9"
950630101,36
950630102,"19.2"
950630103,"24.3"
950630104,"27.5"
950630105,"21.4"
950630106,"25.2"
950630107,"19.3"
950630108,"13.1"
950630109,"17.2"
950630110,"21.7"
950630111,"16.7"
951270101,15770
951270102,"23.3"
951270103,24
951270104,"25.6"
951270105,12
951270106,"6.9"
951270107,"16.4"
951270110,"18.8"
951270111,"33.7"
951270112,22
951270113,14000
951270114,"21.5"
951270115,"31.4"
951270116,"29.2"
951270117,"27.5"
951270118,"33.4"
951270119,"20.6"
951270120,"32.4"
951270121,24
951270122,"21.9"
951270123,"24.2"
951270125,16210
951270127,"19.8"
951270130,"18.4"
951270132,"8.2"
951760101,"10.3"
951760102,"11.3"
951760103,"9.3"
951760104,"9.3"
951760105,"7.9"
951760106,"6.4"
951970101,11
951970102,20770
951970103,"13.7"
951970104,"13.7"
951970105,"13.4"
951970106,"22.2"
951970107,15090
951970108,"12.2"
951970109,"8.9"
951990101,"8.6"
951990102,16590
951990103,"9.4"
951990104,"16.4"
951990105,18720
951990106,22530
951990107,"10.4"
952030101,22010
952030102,20010
952030103,21680
952030104,23670
952030105,25240
952030106,"16.3"
952030107,"18.5"
952030108,"18.9"
952030109,19380
952030110,19930
952100101,"13.3"
952100201,"10.6"
952100301,20170
952100401,20320
952100501,23090
952180101,"8.3"
952180102,17280
952180103,19850
952180104,13100
952180105,22990
952180106,17
952180107,"13.6"
952190101,13470
952190102,"32.8"
952190103,"33.2"
952190201,"16.8"
952190202,"13.2"
952190301,"7.8"
952190401,25410
952190501,"26.6"
952190601,"7.2"
952190701,"9.9"
952190702,"10.9"
952190801,"8.8"
952520101,"8.1"
952520102,"7.3"
952520103,"14.7"
952520104,"11.2"
952520105,"17.7"
952520106,"14.4"
952520107,"27.6"
952520108,"12.1"
952520109,12390
952520110,18060
952520111,21340
952520112,"24.7"
952520113,"12.4"
952520114,"8.4"
952520115,"12.3"
952520116,"15.3"
952680101,"42.3"
952680102,"47.2"
952680103,"38.5"
952680104,"46.2"
952680105,"36.3"
952680106,"41.4"
952680107,"42.2"
952680108,"49.3"
952680109,"33.8"
952680110,"50.1"
952680111,"42.4"
952680112,"25.6"
952680113,"25.4"
952680114,"37.9"
952680115,"32.3"
952770101,"33.2"
952770102,"38.5"
952770103,"33.7"
952770201,"27.2"
952770202,"14.2"
952770301,13100
952770302,"16.7"
952770303,"18.7"
952770401,20
952770402,"20.4"
952770403,"17.9"
952800101,24
952800102,"24.1"
952800103,"23.5"
952800104,"16.6"
952800105,"34.3"
952800106,"25.5"
952800107,"40.4"
952800108,"28.5"
952800110,16160
952800111,"40.6"
953060101,21630
953060102,"9.6"
953060103,"9.8"
953060105,"9.9"
953060106,"16.4"
953060107,23260
953060108,"17.5"
953060109,5
953130101,21090
953130102,"11.2"
953130103,22490
953130104,19630
953130105,"9.3"
953230101,"15.3"
953230102,17160
953230103,12
953230104,18360
953230105,23320
953230106,"10.8"
953230107,"9.2"
953510101,"10.5"
953510102,"15.1"
953510103,"14.2"
954240101,"8.3"
954240102,12
954240201,"26.6"
954240301,"19.1"
954240302,"23.7"
954240303,"18.9"
954240401,"17.4"
954270101,"16.8"
954270102,"17.4"
954270103,12840
954270104,20
954270105,"20.8"
954270106,"24.1"
954280101,23070
954280102,23750
954280103,20870
954280201,22510
954280202,20000
954280203,22260
954280204,"12.6"
954280301,13120
954280302,19390
954280303,"15.5"
954280304,"11.1"
954760102,"7.8"
954760104,24860
954760105,"16.2"
954760107,"8.9"
954760108,13670
954870101,"13.7"
954870102,"37.1"
954870103,40
954870104,"19.3"
954870105,"21.3"
955000103,22370
955000201,"15.5"
955000304,"11.8"
955000401,"15.6"
955000501,11840
955000601,12
955000701,"15.8"
955000801,"19.9"
955000901,"22.9"
955390101,"13.3"
955390102,"11.8"
955390104,20740
955390105,18830
955390106,"13.3"
955390107,"20.2"
955550101,23560
955550102,"11.9"
955550103,"12.5"
955550104,26
955550105,10
955550106,"24.4"
955550107,14240
955550108,"13.9"
955630102,24390
955630103,12
955630104,22590
955630105,19390
955630106,15350
955630107,24350
955720101,"30.7"
955720102,"23.9"
955720103,"18.6"
955720104,"33.8"
955720105,"30.7"
955720106,"10.9"
955720108,"15.3"
955720112,"14.3"
955820101,29
955820102,"18.6"
955820103,"19.7"
955820104,"8.9"
955820105,"13.5"
955820106,"9.4"
955820107,"13.4"
955820108,"20.1"
955820109,"18.3"
955820110,"10.3"
955850101,13180
955850102,"41.8"
955850103,"41.6"
955850104,44
955850105,"38.5"
955850106,"38.8"
955850107,"39.3"
955850108,10690
955850109,"39.8"
955850110,"33.1"
955850111,"36.8"
955850112,"21.6"
955850113,"24.1"
955850114,"23.6"
955850115,"27.5"
955850116,"19.2"
955850117,"30.3"
955850118,"33.5"
955850119,"42.5"
955850120,"38.3"
955850121,"40.8"
955850122,"37.1"
955850123,"32.4"
955850124,"36.3"
955850125,"30.1"
955980101,23320
955980102,"22.2"
955980103,19690
955980104,22770
955980105,"10.9"
955980106,13660
955980107,20880
956070102,"9.4"
956070103,17570
956070104,"10.1"
956070105,"8.2"
956070106,22910
956070107,13020
956070108,"10.2"
956070110,"15.8"
956070111,15030
956070112,23410
956070113,"9.3"
956370101,"11.6"
956370102,18940
956370103,20570
956370104,"6.9"
956370105,14410
956370106,23010
956800102,"28.7"
956800103,"42.8"
956800104,"35.5"
956800105,26
956800107,"38.6"
956800108,"37.6"
956800109,"26.1"
956800110,"29.9"
956800111,"41.5"
956800112,"36.9"
956800113,"43.1"
956800114,"47.5"
972070701,"18.8"
